rcp26,rcp45,rcp60,rcp85,basetemp
10.8614689,11.42972645,11.77337428,12.69594655,10.2069174
10.872563,11.45045203,11.7999244,12.73813349,10.2069174
10.88365709,11.47117761,11.82647451,12.78032042,10.2069174
10.89475118,11.49190318,11.85302463,12.82250736,10.2069174
10.90584528,11.51262876,11.87957475,12.86469429,10.2069174
10.91693937,11.53335434,11.90612486,12.90688123,10.2069174
10.92803346,11.55407992,11.93267498,12.94906816,10.2069174
10.93912756,11.57480549,11.9592251,12.9912551,10.2069174
10.95022165,11.59553107,11.98577521,13.03344203,10.2069174
10.96131574,11.61625665,12.01232533,13.07562897,10.2069174
10.97240984,11.63698223,12.03887545,13.1178159,10.2069174
10.98350393,11.6577078,12.06542556,13.16000284,10.2069174
10.99459802,11.67843338,12.09197568,13.20218977,10.2069174
11.00569212,11.69915896,12.1185258,13.24437671,10.2069174
11.01678621,11.71988453,12.14507591,13.28656364,10.2069174
11.0278803,11.74061011,12.17162603,13.32875058,10.2069174
11.0389744,11.76133569,12.19817615,13.37093751,10.2069174
11.05006849,11.78206127,12.22472626,13.41312445,10.2069174
11.06116258,11.80278684,12.25127638,13.45531138,10.2069174
11.07225668,11.82351242,12.2778265,13.49749832,10.2069174
11.08335077,11.844238,12.30437661,13.53968525,10.2069174
11.09444486,11.86496357,12.33092673,13.58187219,10.2069174
11.10553896,11.88568915,12.35747685,13.62405912,10.2069174
11.11663305,11.90641473,12.38402696,13.66624606,10.2069174
11.12772714,11.92714031,12.41057708,13.70843299,10.2069174
11.13882124,11.94786588,12.4371272,13.75061993,10.2069174
11.14991533,11.96859146,12.46367731,13.79280686,10.2069174
11.16100942,11.98931704,12.49022743,13.8349938,10.2069174
11.17210352,12.01004262,12.51677755,13.87718073,10.2069174
11.18319761,12.03076819,12.54332766,13.91936766,10.2069174
11.1942917,12.05149377,12.56987778,13.9615546,10.2069174
11.2053858,12.07221935,12.5964279,14.00374153,10.2069174
25.56226198,25.65538249,25.70041107,25.87557858,25.45650646
25.57283753,25.6752701,25.72480153,25.91748579,25.45650646
25.58341308,25.6951577,25.74919199,25.959393,25.45650646
25.59398863,25.7150453,25.77358245,26.00130021,25.45650646
25.60456419,25.73493291,25.79797291,26.04320742,25.45650646
25.61513974,25.75482051,25.82236338,26.08511463,25.45650646
25.62571529,25.77470811,25.84675384,26.12702184,25.45650646
25.63629084,25.79459572,25.8711443,26.16892905,25.45650646
25.64686639,25.81448332,25.89553476,26.21083627,25.45650646
25.65744194,25.83437092,25.91992522,26.25274348,25.45650646
25.6680175,25.85425852,25.94431568,26.29465069,25.45650646
25.67859305,25.87414613,25.96870614,26.3365579,25.45650646
25.6891686,25.89403373,25.9930966,26.37846511,25.45650646
25.69974415,25.91392133,26.01748706,26.42037232,25.45650646
25.7103197,25.93380894,26.04187752,26.46227953,25.45650646
25.72089525,25.95369654,26.06626798,26.50418674,25.45650646
25.73147081,25.97358414,26.09065844,26.54609396,25.45650646
25.74204636,25.99347175,26.11504891,26.58800117,25.45650646
25.75262191,26.01335935,26.13943937,26.62990838,25.45650646
25.76319746,26.03324695,26.16382983,26.67181559,25.45650646
25.77377301,26.05313456,26.18822029,26.7137228,25.45650646
25.78434856,26.07302216,26.21261075,26.75563001,25.45650646
25.79492412,26.09290976,26.23700121,26.79753722,25.45650646
25.80549967,26.11279736,26.26139167,26.83944443,25.45650646
25.81607522,26.13268497,26.28578213,26.88135165,25.45650646
25.82665077,26.15257257,26.31017259,26.92325886,25.45650646
25.83722632,26.17246017,26.33456305,26.96516607,25.45650646
25.84780187,26.19234778,26.35895351,27.00707328,25.45650646
25.85837742,26.21223538,26.38334397,27.04898049,25.45650646
25.86895298,26.23212298,26.40773443,27.0908877,25.45650646
25.87952853,26.25201059,26.4321249,27.13279491,25.45650646
25.89010408,26.27189819,26.45651536,27.17470212,25.45650646
25.90067963,26.29178579,26.48090582,27.21660934,25.45650646
25.91125518,26.31167339,26.50529628,27.25851655,25.45650646
25.92183073,26.331561,26.52968674,27.30042376,25.45650646
25.93240629,26.3514486,26.5540772,27.34233097,25.45650646
25.94298184,26.3713362,26.57846766,27.38423818,25.45650646
25.95355739,26.39122381,26.60285812,27.42614539,25.45650646
25.96413294,26.41111141,26.62724858,27.4680526,25.45650646
25.97470849,26.43099901,26.65163904,27.50995981,25.45650646
25.98528404,26.45088662,26.6760295,27.55186703,25.45650646
25.9958596,26.47077422,26.70041996,27.59377424,25.45650646
26.00643515,26.49066182,26.72481042,27.63568145,25.45650646
26.0170107,26.51054942,26.74920089,27.67758866,25.45650646
26.02758625,26.53043703,26.77359135,27.71949587,25.45650646
26.0381618,26.55032463,26.79798181,27.76140308,25.45650646
26.04873735,26.57021223,26.82237227,27.80331029,25.45650646
26.05931291,26.59009984,26.84676273,27.8452175,25.45650646
26.06988846,26.60998744,26.87115319,27.88712472,25.45650646
26.08046401,26.62987504,26.89554365,27.92903193,25.45650646
26.09103956,26.64976265,26.91993411,27.97093914,25.45650646
26.10161511,26.66965025,26.94432457,28.01284635,25.45650646
26.11219066,26.68953785,26.96871503,28.05475356,25.45650646
26.12276622,26.70942546,26.99310549,28.09666077,25.45650646
26.13334177,26.72931306,27.01749595,28.13856798,25.45650646
26.14391732,26.74920066,27.04188641,28.18047519,25.45650646
26.15449287,26.76908826,27.06627688,28.22238241,25.45650646
26.16506842,26.78897587,27.09066734,28.26428962,25.45650646
26.17564397,26.80886347,27.1150578,28.30619683,25.45650646
26.18621952,26.82875107,27.13944826,28.34810404,25.45650646
26.19679508,26.84863868,27.16383872,28.39001125,25.45650646
26.20737063,26.86852628,27.18822918,28.43191846,25.45650646
26.21794618,26.88841388,27.21261964,28.47382567,25.45650646
26.22852173,26.90830149,27.2370101,28.51573288,25.45650646
26.23909728,26.92818909,27.26140056,28.5576401,25.45650646
26.24967283,26.94807669,27.28579102,28.59954731,25.45650646
26.26024839,26.96796429,27.31018148,28.64145452,25.45650646
26.27082394,26.9878519,27.33457194,28.68336173,25.45650646
26.28139949,27.0077395,27.35896241,28.72526894,25.45650646
26.29197504,27.0276271,27.38335287,28.76717615,25.45650646
26.30255059,27.04751471,27.40774333,28.80908336,25.45650646
26.31312614,27.06740231,27.43213379,28.85099057,25.45650646
26.3237017,27.08728991,27.45652425,28.89289779,25.45650646
26.33427725,27.10717752,27.48091471,28.934805,25.45650646
26.3448528,27.12706512,27.50530517,28.97671221,25.45650646
26.35542835,27.14695272,27.52969563,29.01861942,25.45650646
26.3660039,27.16684032,27.55408609,29.06052663,25.45650646
26.37657945,27.18672793,27.57847655,29.10243384,25.45650646
26.38715501,27.20661553,27.60286701,29.14434105,25.45650646
26.39773056,27.22650313,27.62725747,29.18624826,25.45650646
26.40830611,27.24639074,27.65164793,29.22815547,25.45650646
28.19800182,28.32543903,28.38493071,28.58719271,28.08150149
28.20965185,28.34983279,28.41527364,28.63776183,28.08150149
28.22130189,28.37422654,28.44561656,28.68833095,28.08150149
28.23295192,28.3986203,28.47595948,28.73890008,28.08150149
28.24460195,28.42301405,28.50630241,28.7894692,28.08150149
28.25625199,28.44740781,28.53664533,28.84003832,28.08150149
28.26790202,28.47180156,28.56698825,28.89060744,28.08150149
28.27955205,28.49619531,28.59733117,28.94117657,28.08150149
28.29120209,28.52058907,28.6276741,28.99174569,28.08150149
28.30285212,28.54498282,28.65801702,29.04231481,28.08150149
28.31450215,28.56937658,28.68835994,29.09288393,28.08150149
28.32615219,28.59377033,28.71870286,29.14345305,28.08150149
28.33780222,28.61816409,28.74904579,29.19402218,28.08150149
28.34945225,28.64255784,28.77938871,29.2445913,28.08150149
28.36110229,28.6669516,28.80973163,29.29516042,28.08150149
28.37275232,28.69134535,28.84007455,29.34572954,28.08150149
28.38440235,28.7157391,28.87041748,29.39629866,28.08150149
28.39605239,28.74013286,28.9007604,29.44686779,28.08150149
28.40770242,28.76452661,28.93110332,29.49743691,28.08150149
28.41935245,28.78892037,28.96144624,29.54800603,28.08150149
28.43100249,28.81331412,28.99178917,29.59857515,28.08150149
28.44265252,28.83770788,29.02213209,29.64914428,28.08150149
28.45430255,28.86210163,29.05247501,29.6997134,28.08150149
28.46595259,28.88649539,29.08281793,29.75028252,28.08150149
28.47760262,28.91088914,29.11316086,29.80085164,28.08150149
28.48925265,28.93528289,29.14350378,29.85142076,28.08150149
28.50090269,28.95967665,29.1738467,29.90198989,28.08150149
28.51255272,28.9840704,29.20418963,29.95255901,28.08150149
28.52420275,29.00846416,29.23453255,30.00312813,28.08150149
28.53585278,29.03285791,29.26487547,30.05369725,28.08150149
28.54750282,29.05725167,29.29521839,30.10426637,28.08150149
28.55915285,29.08164542,29.32556132,30.1548355,28.08150149
28.57080288,29.10603918,29.35590424,30.20540462,28.08150149
28.58245292,29.13043293,29.38624716,30.25597374,28.08150149
28.59410295,29.15482668,29.41659008,30.30654286,28.08150149
28.60575298,29.17922044,29.44693301,30.35711198,28.08150149
28.61740302,29.20361419,29.47727593,30.40768111,28.08150149
28.62905305,29.22800795,29.50761885,30.45825023,28.08150149
28.64070308,29.2524017,29.53796177,30.50881935,28.08150149
28.65235312,29.27679546,29.5683047,30.55938847,28.08150149
28.66400315,29.30118921,29.59864762,30.6099576,28.08150149
28.67565318,29.32558297,29.62899054,30.66052672,28.08150149
28.68730322,29.34997672,29.65933346,30.71109584,28.08150149
28.69895325,29.37437047,29.68967639,30.76166496,28.08150149
28.71060328,29.39876423,29.72001931,30.81223408,28.08150149
28.72225332,29.42315798,29.75036223,30.86280321,28.08150149
28.73390335,29.44755174,29.78070515,30.91337233,28.08150149
28.74555338,29.47194549,29.81104808,30.96394145,28.08150149
28.75720342,29.49633925,29.841391,31.01451057,28.08150149
28.76885345,29.520733,29.87173392,31.06507969,28.08150149
28.78050348,29.54512676,29.90207684,31.11564882,28.08150149
28.79215352,29.56952051,29.93241977,31.16621794,28.08150149
28.80380355,29.59391426,29.96276269,31.21678706,28.08150149
28.81545358,29.61830802,29.99310561,31.26735618,28.08150149
28.82710362,29.64270177,30.02344854,31.31792531,28.08150149
28.83875365,29.66709553,30.05379146,31.36849443,28.08150149
28.85040368,29.69148928,30.08413438,31.41906355,28.08150149
28.86205372,29.71588304,30.1144773,31.46963267,28.08150149
28.87370375,29.74027679,30.14482023,31.52020179,28.08150149
28.88535378,29.76467055,30.17516315,31.57077092,28.08150149
28.89700382,29.7890643,30.20550607,31.62134004,28.08150149
28.90865385,29.81345805,30.23584899,31.67190916,28.08150149
28.92030388,29.83785181,30.26619192,31.72247828,28.08150149
28.93195391,29.86224556,30.29653484,31.7730474,28.08150149
28.94360395,29.88663932,30.32687776,31.82361653,28.08150149
28.95525398,29.91103307,30.35722068,31.87418565,28.08150149
28.96690401,29.93542683,30.38756361,31.92475477,28.08150149
28.97855405,29.95982058,30.41790653,31.97532389,28.08150149
28.99020408,29.98421434,30.44824945,32.02589302,28.08150149
29.00185411,30.00860809,30.47859237,32.07646214,28.08150149
29.01350415,30.03300184,30.5089353,32.12703126,28.08150149
29.02515418,30.0573956,30.53927822,32.17760038,28.08150149
29.03680421,30.08178935,30.56962114,32.2281695,28.08150149
29.04845425,30.10618311,30.59996406,32.27873863,28.08150149
29.06010428,30.13057686,30.63030699,32.32930775,28.08150149
29.07175431,30.15497062,30.66064991,32.37987687,28.08150149
29.08340435,30.17936437,30.69099283,32.43044599,28.08150149
29.09505438,30.20375813,30.72133576,32.48101511,28.08150149
29.10670441,30.22815188,30.75167868,32.53158424,28.08150149
29.11835445,30.25254563,30.7820216,32.58215336,28.08150149
29.13000448,30.27693939,30.81236452,32.63272248,28.08150149
21.97972636,22.08471078,22.12551541,22.29979757,21.86682666
21.99101633,22.10649919,22.15138429,22.34309466,21.86682666
22.0023063,22.1282876,22.17725316,22.38639175,21.86682666
22.01359626,22.15007602,22.20312204,22.42968884,21.86682666
22.02488623,22.17186443,22.22899091,22.47298593,21.86682666
22.0361762,22.19365284,22.25485979,22.51628302,21.86682666
22.04746617,22.21544125,22.28072866,22.55958011,21.86682666
22.05875614,22.23722966,22.30659754,22.6028772,21.86682666
22.07004611,22.25901808,22.33246641,22.64617429,21.86682666
22.08133608,22.28080649,22.35833529,22.68947138,21.86682666
22.09262605,22.3025949,22.38420416,22.73276847,21.86682666
22.10391602,22.32438331,22.41007304,22.77606556,21.86682666
22.11520599,22.34617172,22.43594191,22.81936265,21.86682666
22.12649596,22.36796014,22.46181079,22.86265974,21.86682666
22.13778593,22.38974855,22.48767966,22.90595683,21.86682666
22.1490759,22.41153696,22.51354854,22.94925392,21.86682666
22.16036587,22.43332537,22.53941741,22.99255101,21.86682666
22.17165584,22.45511378,22.56528629,23.0358481,21.86682666
22.18294581,22.47690219,22.59115516,23.07914519,21.86682666
22.19423577,22.49869061,22.61702404,23.12244228,21.86682666
22.20552574,22.52047902,22.64289291,23.16573937,21.86682666
22.21681571,22.54226743,22.66876179,23.20903646,21.86682666
22.22810568,22.56405584,22.69463066,23.25233355,21.86682666
22.23939565,22.58584425,22.72049954,23.29563064,21.86682666
22.25068562,22.60763267,22.74636841,23.33892774,21.86682666
22.26197559,22.62942108,22.77223729,23.38222483,21.86682666
22.27326556,22.65120949,22.79810616,23.42552192,21.86682666
22.28455553,22.6729979,22.82397504,23.46881901,21.86682666
22.2958455,22.69478631,22.84984391,23.5121161,21.86682666
22.30713547,22.71657472,22.87571279,23.55541319,21.86682666
22.31842544,22.73836314,22.90158166,23.59871028,21.86682666
22.32971541,22.76015155,22.92745054,23.64200737,21.86682666
22.34100538,22.78193996,22.95331941,23.68530446,21.86682666
22.35229535,22.80372837,22.97918829,23.72860155,21.86682666
22.36358532,22.82551678,23.00505716,23.77189864,21.86682666
22.37487529,22.8473052,23.03092604,23.81519573,21.86682666
22.38616525,22.86909361,23.05679491,23.85849282,21.86682666
22.39745522,22.89088202,23.08266379,23.90178991,21.86682666
22.40874519,22.91267043,23.10853266,23.945087,21.86682666
22.42003516,22.93445884,23.13440154,23.98838409,21.86682666
22.43132513,22.95624726,23.16027041,24.03168118,21.86682666
22.4426151,22.97803567,23.18613929,24.07497827,21.86682666
22.45390507,22.99982408,23.21200816,24.11827536,21.86682666
22.46519504,23.02161249,23.23787704,24.16157245,21.86682666
22.47648501,23.0434009,23.26374591,24.20486954,21.86682666
22.48777498,23.06518931,23.28961479,24.24816663,21.86682666
22.49906495,23.08697773,23.31548366,24.29146372,21.86682666
22.51035492,23.10876614,23.34135254,24.33476081,21.86682666
22.52164489,23.13055455,23.36722141,24.3780579,21.86682666
22.53293486,23.15234296,23.39309029,24.42135499,21.86682666
22.54422483,23.17413137,23.41895916,24.46465209,21.86682666
22.5555148,23.19591979,23.44482804,24.50794918,21.86682666
22.56680477,23.2177082,23.47069691,24.55124627,21.86682666
22.57809473,23.23949661,23.49656579,24.59454336,21.86682666
22.5893847,23.26128502,23.52243466,24.63784045,21.86682666
22.60067467,23.28307343,23.54830354,24.68113754,21.86682666
22.61196464,23.30486184,23.57417241,24.72443463,21.86682666
22.62325461,23.32665026,23.60004129,24.76773172,21.86682666
22.63454458,23.34843867,23.62591016,24.81102881,21.86682666
22.64583455,23.37022708,23.65177904,24.8543259,21.86682666
22.65712452,23.39201549,23.67764791,24.89762299,21.86682666
22.66841449,23.4138039,23.70351679,24.94092008,21.86682666
22.67970446,23.43559232,23.72938566,24.98421717,21.86682666
22.69099443,23.45738073,23.75525454,25.02751426,21.86682666
22.7022844,23.47916914,23.78112341,25.07081135,21.86682666
22.71357437,23.50095755,23.80699229,25.11410844,21.86682666
22.72486434,23.52274596,23.83286116,25.15740553,21.86682666
22.73615431,23.54453438,23.85873004,25.20070262,21.86682666
22.74744428,23.56632279,23.88459891,25.24399971,21.86682666
22.75873424,23.5881112,23.91046779,25.2872968,21.86682666
22.77002421,23.60989961,23.93633666,25.33059389,21.86682666
22.78131418,23.63168802,23.96220554,25.37389098,21.86682666
22.79260415,23.65347643,23.98807441,25.41718807,21.86682666
22.80389412,23.67526485,24.01394329,25.46048516,21.86682666
22.81518409,23.69705326,24.03981216,25.50378225,21.86682666
22.82647406,23.71884167,24.06568104,25.54707934,21.86682666
22.83776403,23.74063008,24.09154991,25.59037644,21.86682666
22.849054,23.76241849,24.11741879,25.63367353,21.86682666
22.86034397,23.78420691,24.14328766,25.67697062,21.86682666
22.87163394,23.80599532,24.16915654,25.72026771,21.86682666
22.88292391,23.82778373,24.19502541,25.7635648,21.86682666
10.31709654,10.43951043,10.50464082,10.73008632,10.16459122
10.33234707,10.46700236,10.53864578,10.78663583,10.16459122
10.3475976,10.49449428,10.57265074,10.84318534,10.16459122
10.36284813,10.5219862,10.6066557,10.89973485,10.16459122
10.37809867,10.54947812,10.64066066,10.95628435,10.16459122
10.3933492,10.57697004,10.67466562,11.01283386,10.16459122
10.40859973,10.60446196,10.70867058,11.06938337,10.16459122
10.42385026,10.63195388,10.74267553,11.12593288,10.16459122
10.43910079,10.6594458,10.77668049,11.18248239,10.16459122
10.45435132,10.68693772,10.81068545,11.2390319,10.16459122
10.46960186,10.71442965,10.84469041,11.29558141,10.16459122
10.48485239,10.74192157,10.87869537,11.35213092,10.16459122
10.50010292,10.76941349,10.91270033,11.40868043,10.16459122
10.51535345,10.79690541,10.94670529,11.46522994,10.16459122
10.53060398,10.82439733,10.98071025,11.52177945,10.16459122
10.54585451,10.85188925,11.01471521,11.57832896,10.16459122
10.56110505,10.87938117,11.04872017,11.63487847,10.16459122
10.57635558,10.90687309,11.08272513,11.69142798,10.16459122
10.59160611,10.93436501,11.11673009,11.74797749,10.16459122
10.60685664,10.96185694,11.15073505,11.804527,10.16459122
10.62210717,10.98934886,11.18474001,11.86107651,10.16459122
10.6373577,11.01684078,11.21874497,11.91762602,10.16459122
10.65260824,11.0443327,11.25274993,11.97417552,10.16459122
10.66785877,11.07182462,11.28675489,12.03072503,10.16459122
10.6831093,11.09931654,11.32075985,12.08727454,10.16459122
10.69835983,11.12680846,11.35476481,12.14382405,10.16459122
10.71361036,11.15430038,11.38876977,12.20037356,10.16459122
10.72886089,11.1817923,11.42277473,12.25692307,10.16459122
10.74411143,11.20928423,11.45677969,12.31347258,10.16459122
10.75936196,11.23677615,11.49078464,12.37002209,10.16459122
10.77461249,11.26426807,11.5247896,12.4265716,10.16459122
10.78986302,11.29175999,11.55879456,12.48312111,10.16459122
10.80511355,11.31925191,11.59279952,12.53967062,10.16459122
10.82036409,11.34674383,11.62680448,12.59622013,10.16459122
10.83561462,11.37423575,11.66080944,12.65276964,10.16459122
10.85086515,11.40172767,11.6948144,12.70931915,10.16459122
10.86611568,11.4292196,11.72881936,12.76586866,10.16459122
10.88136621,11.45671152,11.76282432,12.82241817,10.16459122
10.89661674,11.48420344,11.79682928,12.87896768,10.16459122
10.91186728,11.51169536,11.83083424,12.93551719,10.16459122
10.92711781,11.53918728,11.8648392,12.9920667,10.16459122
10.94236834,11.5666792,11.89884416,13.0486162,10.16459122
10.95761887,11.59417112,11.93284912,13.10516571,10.16459122
10.9728694,11.62166304,11.96685408,13.16171522,10.16459122
10.98811993,11.64915496,12.00085904,13.21826473,10.16459122
11.00337047,11.67664689,12.034864,13.27481424,10.16459122
11.018621,11.70413881,12.06886896,13.33136375,10.16459122
11.03387153,11.73163073,12.10287392,13.38791326,10.16459122
11.04912206,11.75912265,12.13687888,13.44446277,10.16459122
11.06437259,11.78661457,12.17088384,13.50101228,10.16459122
11.07962312,11.81410649,12.20488879,13.55756179,10.16459122
11.09487366,11.84159841,12.23889375,13.6141113,10.16459122
11.11012419,11.86909033,12.27289871,13.67066081,10.16459122
11.12537472,11.89658225,12.30690367,13.72721032,10.16459122
11.14062525,11.92407418,12.34090863,13.78375983,10.16459122
11.15587578,11.9515661,12.37491359,13.84030934,10.16459122
11.17112631,11.97905802,12.40891855,13.89685885,10.16459122
11.18637685,12.00654994,12.44292351,13.95340836,10.16459122
11.20162738,12.03404186,12.47692847,14.00995787,10.16459122
11.21687791,12.06153378,12.51093343,14.06650737,10.16459122
11.23212844,12.0890257,12.54493839,14.12305688,10.16459122
11.24737897,12.11651762,12.57894335,14.17960639,10.16459122
11.2626295,12.14400955,12.61294831,14.2361559,10.16459122
11.27788004,12.17150147,12.64695327,14.29270541,10.16459122
11.29313057,12.19899339,12.68095823,14.34925492,10.16459122
11.3083811,12.22648531,12.71496319,14.40580443,10.16459122
11.32363163,12.25397723,12.74896815,14.46235394,10.16459122
11.33888216,12.28146915,12.78297311,14.51890345,10.16459122
11.35413269,12.30896107,12.81697807,14.57545296,10.16459122
11.36938323,12.33645299,12.85098303,14.63200247,10.16459122
11.38463376,12.36394491,12.88498799,14.68855198,10.16459122
11.39988429,12.39143684,12.91899295,14.74510149,10.16459122
11.41513482,12.41892876,12.9529979,14.801651,10.16459122
11.43038535,12.44642068,12.98700286,14.85820051,10.16459122
11.44563588,12.4739126,13.02100782,14.91475002,10.16459122
11.46088642,12.50140452,13.05501278,14.97129953,10.16459122
11.47613695,12.52889644,13.08901774,15.02784904,10.16459122
11.49138748,12.55638836,13.1230227,15.08439854,10.16459122
11.50663801,12.58388028,13.15702766,15.14094805,10.16459122
11.52188854,12.6113722,13.19103262,15.19749756,10.16459122
11.53713907,12.63886413,13.22503758,15.25404707,10.16459122
25.63789173,25.72119208,25.75958432,25.90140544,25.54595057
25.64708585,25.73871623,25.78094769,25.93695092,25.54595057
25.65627997,25.75624039,25.80231107,25.97249641,25.54595057
25.66547408,25.77376454,25.82367444,26.0080419,25.54595057
25.6746682,25.79128869,25.84503782,26.04358738,25.54595057
25.68386232,25.80881284,25.86640119,26.07913287,25.54595057
25.69305643,25.82633699,25.88776457,26.11467836,25.54595057
25.70225055,25.84386114,25.90912794,26.15022384,25.54595057
25.71144466,25.86138529,25.93049132,26.18576933,25.54595057
25.72063878,25.87890944,25.95185469,26.22131482,25.54595057
25.7298329,25.8964336,25.97321807,26.25686031,25.54595057
25.73902701,25.91395775,25.99458144,26.29240579,25.54595057
25.74822113,25.9314819,26.01594481,26.32795128,25.54595057
25.75741525,25.94900605,26.03730819,26.36349677,25.54595057
25.76660936,25.9665302,26.05867156,26.39904225,25.54595057
25.77580348,25.98405435,26.08003494,26.43458774,25.54595057
25.78499759,26.0015785,26.10139831,26.47013323,25.54595057
25.79419171,26.01910265,26.12276169,26.50567871,25.54595057
25.80338583,26.03662681,26.14412506,26.5412242,25.54595057
25.81257994,26.05415096,26.16548844,26.57676969,25.54595057
25.82177406,26.07167511,26.18685181,26.61231517,25.54595057
25.83096818,26.08919926,26.20821519,26.64786066,25.54595057
25.84016229,26.10672341,26.22957856,26.68340615,25.54595057
25.84935641,26.12424756,26.25094194,26.71895163,25.54595057
25.85855053,26.14177171,26.27230531,26.75449712,25.54595057
25.86774464,26.15929586,26.29366869,26.79004261,25.54595057
25.87693876,26.17682002,26.31503206,26.82558809,25.54595057
25.88613287,26.19434417,26.33639544,26.86113358,25.54595057
25.89532699,26.21186832,26.35775881,26.89667907,25.54595057
25.90452111,26.22939247,26.37912219,26.93222455,25.54595057
25.91371522,26.24691662,26.40048556,26.96777004,25.54595057
25.92290934,26.26444077,26.42184893,27.00331553,25.54595057
25.93210346,26.28196492,26.44321231,27.03886101,25.54595057
25.94129757,26.29948907,26.46457568,27.0744065,25.54595057
25.95049169,26.31701323,26.48593906,27.10995199,25.54595057
25.9596858,26.33453738,26.50730243,27.14549747,25.54595057
25.96887992,26.35206153,26.52866581,27.18104296,25.54595057
25.97807404,26.36958568,26.55002918,27.21658845,25.54595057
25.98726815,26.38710983,26.57139256,27.25213393,25.54595057
25.99646227,26.40463398,26.59275593,27.28767942,25.54595057
26.00565639,26.42215813,26.61411931,27.32322491,25.54595057
26.0148505,26.43968228,26.63548268,27.35877039,25.54595057
26.02404462,26.45720644,26.65684606,27.39431588,25.54595057
26.03323874,26.47473059,26.67820943,27.42986137,25.54595057
26.04243285,26.49225474,26.69957281,27.46540685,25.54595057
26.05162697,26.50977889,26.72093618,27.50095234,25.54595057
26.06082108,26.52730304,26.74229956,27.53649783,25.54595057
26.0700152,26.54482719,26.76366293,27.57204331,25.54595057
26.07920932,26.56235134,26.7850263,27.6075888,25.54595057
26.08840343,26.5798755,26.80638968,27.64313429,25.54595057
26.09759755,26.59739965,26.82775305,27.67867977,25.54595057
26.10679167,26.6149238,26.84911643,27.71422526,25.54595057
26.11598578,26.63244795,26.8704798,27.74977075,25.54595057
26.1251799,26.6499721,26.89184318,27.78531623,25.54595057
26.13437401,26.66749625,26.91320655,27.82086172,25.54595057
26.14356813,26.6850204,26.93456993,27.85640721,25.54595057
26.15276225,26.70254455,26.9559333,27.89195269,25.54595057
26.16195636,26.72006871,26.97729668,27.92749818,25.54595057
26.17115048,26.73759286,26.99866005,27.96304367,25.54595057
26.1803446,26.75511701,27.02002343,27.99858915,25.54595057
26.18953871,26.77264116,27.0413868,28.03413464,25.54595057
26.19873283,26.79016531,27.06275018,28.06968013,25.54595057
26.20792695,26.80768946,27.08411355,28.10522561,25.54595057
26.21712106,26.82521361,27.10547693,28.1407711,25.54595057
26.22631518,26.84273776,27.1268403,28.17631659,25.54595057
26.23550929,26.86026192,27.14820368,28.21186207,25.54595057
26.24470341,26.87778607,27.16956705,28.24740756,25.54595057
26.25389753,26.89531022,27.19093042,28.28295305,25.54595057
26.26309164,26.91283437,27.2122938,28.31849853,25.54595057
26.27228576,26.93035852,27.23365717,28.35404402,25.54595057
26.28147988,26.94788267,27.25502055,28.38958951,25.54595057
26.29067399,26.96540682,27.27638392,28.42513499,25.54595057
26.29986811,26.98293097,27.2977473,28.46068048,25.54595057
26.30906222,27.00045513,27.31911067,28.49622597,25.54595057
26.31825634,27.01797928,27.34047405,28.53177145,25.54595057
26.32745046,27.03550343,27.36183742,28.56731694,25.54595057
26.33664457,27.05302758,27.3832008,28.60286243,25.54595057
26.34583869,27.07055173,27.40456417,28.63840791,25.54595057
26.35503281,27.08807588,27.42592755,28.6739534,25.54595057
26.36422692,27.10560003,27.44729092,28.70949889,25.54595057
26.37342104,27.12312418,27.4686543,28.74504437,25.54595057
9.534405851,9.658540849,9.722366739,9.94117117,9.392184719
9.548627965,9.685176462,9.755384941,9.996069815,9.392184719
9.562850078,9.711812075,9.788403143,10.05096846,9.392184719
9.577072191,9.738447688,9.821421345,10.10586711,9.392184719
9.591294305,9.765083301,9.854439547,10.16076575,9.392184719
9.605516418,9.791718914,9.887457749,10.2156644,9.392184719
9.619738531,9.818354527,9.920475951,10.27056304,9.392184719
9.633960645,9.84499014,9.953494153,10.32546169,9.392184719
9.648182758,9.871625753,9.986512355,10.38036033,9.392184719
9.662404871,9.898261366,10.01953056,10.43525898,9.392184719
9.676626984,9.924896979,10.05254876,10.49015762,9.392184719
9.690849098,9.951532592,10.08556696,10.54505627,9.392184719
9.705071211,9.978168205,10.11858516,10.59995491,9.392184719
9.719293324,10.00480382,10.15160337,10.65485356,9.392184719
9.733515438,10.03143943,10.18462157,10.7097522,9.392184719
9.747737551,10.05807504,10.21763977,10.76465085,9.392184719
9.761959664,10.08471066,10.25065797,10.81954949,9.392184719
9.776181777,10.11134627,10.28367617,10.87444814,9.392184719
9.790403891,10.13798188,10.31669438,10.92934678,9.392184719
9.804626004,10.1646175,10.34971258,10.98424543,9.392184719
9.818848117,10.19125311,10.38273078,11.03914407,9.392184719
9.833070231,10.21788872,10.41574898,11.09404272,9.392184719
9.847292344,10.24452433,10.44876718,11.14894136,9.392184719
9.861514457,10.27115995,10.48178539,11.20384001,9.392184719
9.87573657,10.29779556,10.51480359,11.25873865,9.392184719
9.889958684,10.32443117,10.54782179,11.3136373,9.392184719
9.904180797,10.35106679,10.58083999,11.36853594,9.392184719
9.91840291,10.3777024,10.61385819,11.42343459,9.392184719
9.932625024,10.40433801,10.6468764,11.47833323,9.392184719
